nom_gares_ori,id_ref_zda_ori,mode_ori,geometry_ori,nom_gares_dest,id_ref_zda_dest,mode_dest,geometry_dest,rabattement_distance,rabattement_duration,rabattement_geometry,diffusion_distance,diffusion_duration,diffusion_geometry,ligne,duree_traj,heure_arrivee,geojson,distance_velo_totale,duree_velo_totale,duree_totale_parcours
Bagneux,44493,RER,'{"type":"Point","coordinates":[2.322201633670122,48.793336296236205]}',Limay,43151,TRAIN,'{"type":"Point","coordinates":[1.7477861829061607,48.98417275530592]}',1946,8,'{"type":"LineString","coordinates":[[2.301581,48.797149],[2.301612,48.797131],[2.301808,48.79705],[2.302001,48.796985],[2.302223,48.796952],[2.302561,48.796941],[2.302653,48.796938],[2.302837,48.796931],[2.303398,48.796965],[2.303589,48.796981],[2.304035,48.797045],[2.304152,48.797064],[2.304719,48.797131],[2.304744,48.797134],[2.305208,48.797194],[2.305769,48.79726],[2.305858,48.797271],[2.305888,48.797275],[2.306273,48.79732],[2.306591,48.79734],[2.306869,48.797389],[2.307025,48.797429],[2.307255,48.797417],[2.30746,48.797401],[2.307482,48.797401],[2.307631,48.797401],[2.307709,48.797413],[2.307854,48.79743],[2.308453,48.7975],[2.308492,48.797423],[2.309671,48.795326],[2.309685,48.795268],[2.310227,48.795333],[2.310263,48.795334],[2.31058,48.795341],[2.311936,48.795364],[2.312335,48.795362],[2.312515,48.795362],[2.312754,48.795365],[2.313516,48.795425],[2.313771,48.795472],[2.313843,48.79549],[2.314246,48.79556],[2.314265,48.795505],[2.314256,48.795326],[2.314549,48.795323],[2.314852,48.795321],[2.31502,48.795322],[2.315112,48.795342],[2.315525,48.795359],[2.315855,48.795356],[2.316787,48.795351],[2.31692,48.795361],[2.317061,48.795374],[2.317437,48.795381],[2.318477,48.795403],[2.318522,48.795403],[2.318589,48.795404],[2.319068,48.795411],[2.319141,48.795393],[2.319226,48.79532],[2.319254,48.795265],[2.319199,48.794937],[2.319133,48.794442],[2.319125,48.794382],[2.319281,48.794362],[2.319562,48.79433],[2.320024,48.794278],[2.320732,48.794174],[2.320979,48.794135],[2.320912,48.793961],[2.320845,48.793789],[2.320803,48.793679],[2.320787,48.793637],[2.320737,48.793508],[2.320728,48.793486],[2.320788,48.793475],[2.320801,48.793473],[2.320788,48.793442],[2.320805,48.793439],[2.320853,48.79343],[2.320894,48.793535],[2.321029,48.793511],[2.321176,48.793485],[2.321299,48.793463],[2.321368,48.793467],[2.32146,48.793487],[2.321595,48.793545],[2.321679,48.793566],[2.321735,48.793566],[2.321808,48.793556],[2.3221,48.793554]]}',950,5,'{"type":"LineString","coordinates":[[1.747777,48.984082],[1.747775,48.984065],[1.74751,48.984088],[1.747507,48.984071],[1.747716,48.984051],[1.747749,48.984048],[1.747564,48.983906],[1.747539,48.983918],[1.74767,48.984017],[1.74756,48.984027],[1.747544,48.983971],[1.747505,48.983838],[1.747188,48.983916],[1.746624,48.98404],[1.746527,48.984066],[1.746441,48.984091],[1.746363,48.984126],[1.746292,48.984164],[1.746237,48.984128],[1.746185,48.984084],[1.745791,48.983761],[1.744681,48.982925],[1.743593,48.983584],[1.742326,48.984336],[1.742285,48.984361],[1.742233,48.984392],[1.742214,48.984404],[1.742243,48.984425],[1.742384,48.984527],[1.742701,48.984754],[1.742965,48.984951],[1.743216,48.985141],[1.743429,48.985301],[1.743504,48.98535],[1.74362,48.985412],[1.743777,48.985469],[1.743923,48.985513],[1.744192,48.985593],[1.744378,48.985657],[1.744392,48.985659],[1.744412,48.985655],[1.744457,48.985638],[1.744511,48.985671],[1.744532,48.985678],[1.744561,48.985681],[1.744495,48.985735],[1.744424,48.985791],[1.744202,48.985945],[1.743703,48.986295]]}',B > A > J,103.0,20251114T134900,'{''type'': ''FeatureCollection'', ''features'': [{''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.3220087047, 48.7933369063], [2.3280932761, 48.7986976723], [2.3343440159, 48.8083601372], [2.3409268308, 48.8152280926], [2.338857681, 48.8215060068], [2.3332206346, 48.8331864368], [2.3371383996, 48.8400643502], [2.3398088878, 48.8454317784], [2.34495978, 48.8530237937], [2.3469765104, 48.8617450319]]}, ''properties'': [{''length'': 8244}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.3469765104, 48.8617450319], [2.3296591496, 48.8723488407], [2.2952314476, 48.8741727596], [2.2384185963, 48.8922298016], [2.222986243, 48.8958867731], [2.1851757042, 48.9203475791], [2.1572200389, 48.9376952936], [2.1446722659, 48.9457406075], [2.0777265247, 48.9706435708], [2.0746499246, 48.9911562873]]}, ''properties'': [{''length'': 25954}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.0746499246, 48.9911562873], [2.059634534, 48.9868624121], [2.0486677679, 48.9746207526], [2.0276211498, 48.9703570759], [2.0057094441, 48.981416007], [1.9630264473, 49.0073550144], [1.9191705897, 49.0066734422], [1.9021289902, 49.0058161561], [1.8449525723, 48.9922404875], [1.809011059, 48.9830038728], [1.7838404357, 48.9793069192], [1.7474125099, 48.9842021275]]}, ''properties'': [{''length'': 26946}]}]}',2896,13,116.0
Arcueil-Cachan,43067,RER,'{"type":"Point","coordinates":[2.3281369230647515,48.798892500080676]}',Limay,43151,TRAIN,'{"type":"Point","coordinates":[1.7477861829061607,48.98417275530592]}',2188,9,'{"type":"LineString","coordinates":[[2.301581,48.797149],[2.301612,48.797131],[2.301808,48.79705],[2.302001,48.796985],[2.302223,48.796952],[2.302561,48.796941],[2.302653,48.796938],[2.302837,48.796931],[2.303398,48.796965],[2.303589,48.796981],[2.304035,48.797045],[2.304152,48.797064],[2.304719,48.797131],[2.304744,48.797134],[2.305208,48.797194],[2.305769,48.79726],[2.305858,48.797271],[2.305888,48.797275],[2.306273,48.79732],[2.306591,48.79734],[2.306869,48.797389],[2.307025,48.797429],[2.307255,48.797417],[2.30746,48.797401],[2.307482,48.797401],[2.307631,48.797401],[2.307709,48.797413],[2.307854,48.79743],[2.308453,48.7975],[2.309466,48.797617],[2.309542,48.797626],[2.309621,48.797636],[2.311721,48.797907],[2.31242,48.797977],[2.31247,48.797981],[2.312525,48.797981],[2.313089,48.797967],[2.313168,48.797964],[2.313936,48.797933],[2.314009,48.797929],[2.314105,48.797924],[2.314353,48.797909],[2.31573,48.797813],[2.316055,48.797799],[2.316405,48.797797],[2.317025,48.797818],[2.317156,48.797824],[2.317291,48.797832],[2.317447,48.79784],[2.317607,48.797849],[2.318231,48.797892],[2.318482,48.797931],[2.31885,48.797999],[2.319047,48.798032],[2.319151,48.798054],[2.319699,48.798172],[2.320201,48.798343],[2.320699,48.798479],[2.321285,48.798549],[2.321882,48.798563],[2.322456,48.798558],[2.322523,48.798556],[2.322689,48.798552],[2.322835,48.798579],[2.322865,48.798657],[2.322925,48.798807],[2.323006,48.798786],[2.323075,48.798769],[2.323537,48.79865],[2.324276,48.79843],[2.325941,48.797942],[2.326009,48.797922],[2.326544,48.798571],[2.326603,48.798642],[2.32704,48.798467],[2.327211,48.798399],[2.327301,48.798363],[2.327471,48.798296],[2.327585,48.798251],[2.327594,48.798248],[2.327719,48.798199],[2.32786,48.798144],[2.328134,48.798033],[2.328192,48.798012],[2.328234,48.798069],[2.328251,48.798212],[2.328256,48.798252],[2.328259,48.798277],[2.328279,48.798443],[2.328232,48.798445],[2.328225,48.798445],[2.328275,48.798886]]}',950,5,'{"type":"LineString","coordinates":[[1.747777,48.984082],[1.747775,48.984065],[1.74751,48.984088],[1.747507,48.984071],[1.747716,48.984051],[1.747749,48.984048],[1.747564,48.983906],[1.747539,48.983918],[1.74767,48.984017],[1.74756,48.984027],[1.747544,48.983971],[1.747505,48.983838],[1.747188,48.983916],[1.746624,48.98404],[1.746527,48.984066],[1.746441,48.984091],[1.746363,48.984126],[1.746292,48.984164],[1.746237,48.984128],[1.746185,48.984084],[1.745791,48.983761],[1.744681,48.982925],[1.743593,48.983584],[1.742326,48.984336],[1.742285,48.984361],[1.742233,48.984392],[1.742214,48.984404],[1.742243,48.984425],[1.742384,48.984527],[1.742701,48.984754],[1.742965,48.984951],[1.743216,48.985141],[1.743429,48.985301],[1.743504,48.98535],[1.74362,48.985412],[1.743777,48.985469],[1.743923,48.985513],[1.744192,48.985593],[1.744378,48.985657],[1.744392,48.985659],[1.744412,48.985655],[1.744457,48.985638],[1.744511,48.985671],[1.744532,48.985678],[1.744561,48.985681],[1.744495,48.985735],[1.744424,48.985791],[1.744202,48.985945],[1.743703,48.986295]]}',B > A > J,108.0,20251114T134900,'{''type'': ''FeatureCollection'', ''features'': [{''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.3280932761, 48.7986976723], [2.3343440159, 48.8083601372], [2.3409268308, 48.8152280926], [2.338857681, 48.8215060068], [2.3332206346, 48.8331864368], [2.3371383996, 48.8400643502], [2.3398088878, 48.8454317784], [2.34495978, 48.8530237937], [2.3469765104, 48.8617450319]]}, ''properties'': [{''length'': 7500}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.3469765104, 48.8617450319], [2.3296591496, 48.8723488407], [2.2952314476, 48.8741727596], [2.2384185963, 48.8922298016], [2.222986243, 48.8958867731], [2.1851757042, 48.9203475791], [2.1572200389, 48.9376952936], [2.1446722659, 48.9457406075], [2.0777265247, 48.9706435708], [2.0746499246, 48.9911562873]]}, ''properties'': [{''length'': 25954}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.0746499246, 48.9911562873], [2.059634534, 48.9868624121], [2.0486677679, 48.9746207526], [2.0276211498, 48.9703570759], [2.0057094441, 48.981416007], [1.9630264473, 49.0073550144], [1.9191705897, 49.0066734422], [1.9021289902, 49.0058161561], [1.8449525723, 48.9922404875], [1.809011059, 48.9830038728], [1.7838404357, 48.9793069192], [1.7474125099, 48.9842021275]]}, ''properties'': [{''length'': 26946}]}]}',3138,14,122.0
Fontenay-aux-Roses,43125,RER,'{"type":"Point","coordinates":[2.2929880092589796,48.787566728367985]}',Limay,43151,TRAIN,'{"type":"Point","coordinates":[1.7477861829061607,48.98417275530592]}',1593,7,'{"type":"LineString","coordinates":[[2.301581,48.797149],[2.301612,48.797131],[2.301808,48.79705],[2.301738,48.796972],[2.301723,48.796937],[2.301618,48.796698],[2.30154,48.796407],[2.301572,48.79627],[2.301632,48.796188],[2.301683,48.796149],[2.301858,48.796061],[2.30193,48.796028],[2.302016,48.795989],[2.301949,48.795909],[2.301527,48.795694],[2.301481,48.795672],[2.301303,48.795586],[2.300949,48.795416],[2.300861,48.795374],[2.300749,48.795327],[2.300605,48.795286],[2.300056,48.795144],[2.299842,48.795091],[2.299636,48.795037],[2.299455,48.794989],[2.298893,48.794712],[2.298806,48.794669],[2.298661,48.794618],[2.298563,48.794604],[2.298557,48.794638],[2.298522,48.794673],[2.29847,48.794688],[2.298407,48.794686],[2.298332,48.794653],[2.298272,48.794609],[2.298238,48.794587],[2.298221,48.79456],[2.298224,48.794519],[2.298245,48.794492],[2.29828,48.794471],[2.298218,48.794377],[2.298089,48.794253],[2.29745,48.793677],[2.297275,48.793569],[2.296613,48.793298],[2.296284,48.793153],[2.296141,48.793082],[2.296092,48.793059],[2.295952,48.79299],[2.295559,48.792795],[2.294805,48.792416],[2.29475,48.79239],[2.294642,48.79234],[2.294512,48.79226],[2.294461,48.792235],[2.293884,48.791945],[2.292926,48.791447],[2.292523,48.791237],[2.29218,48.790979],[2.292083,48.790676],[2.291995,48.790426],[2.291972,48.790295],[2.291983,48.7902],[2.292024,48.789997],[2.292113,48.789907],[2.292139,48.789882],[2.292325,48.789751],[2.292731,48.789496],[2.29296,48.789332],[2.293259,48.789114],[2.293333,48.788981],[2.293414,48.788852],[2.293417,48.788477],[2.293428,48.788177],[2.293418,48.78778],[2.293415,48.787691],[2.293415,48.787668],[2.29342,48.787345],[2.293423,48.787304],[2.293423,48.787265],[2.293323,48.787274],[2.293257,48.787321],[2.293193,48.787345],[2.2931,48.787364],[2.292945,48.787403]]}',950,5,'{"type":"LineString","coordinates":[[1.747777,48.984082],[1.747775,48.984065],[1.74751,48.984088],[1.747507,48.984071],[1.747716,48.984051],[1.747749,48.984048],[1.747564,48.983906],[1.747539,48.983918],[1.74767,48.984017],[1.74756,48.984027],[1.747544,48.983971],[1.747505,48.983838],[1.747188,48.983916],[1.746624,48.98404],[1.746527,48.984066],[1.746441,48.984091],[1.746363,48.984126],[1.746292,48.984164],[1.746237,48.984128],[1.746185,48.984084],[1.745791,48.983761],[1.744681,48.982925],[1.743593,48.983584],[1.742326,48.984336],[1.742285,48.984361],[1.742233,48.984392],[1.742214,48.984404],[1.742243,48.984425],[1.742384,48.984527],[1.742701,48.984754],[1.742965,48.984951],[1.743216,48.985141],[1.743429,48.985301],[1.743504,48.98535],[1.74362,48.985412],[1.743777,48.985469],[1.743923,48.985513],[1.744192,48.985593],[1.744378,48.985657],[1.744392,48.985659],[1.744412,48.985655],[1.744457,48.985638],[1.744511,48.985671],[1.744532,48.985678],[1.744561,48.985681],[1.744495,48.985735],[1.744424,48.985791],[1.744202,48.985945],[1.743703,48.986295]]}',B > A > J,116.0,20251114T141900,'{''type'': ''FeatureCollection'', ''features'': [{''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.292908382, 48.7875669822], [2.2979282159, 48.7813079209], [2.3122783118, 48.7802643688], [2.3220087047, 48.7933369063], [2.3280932761, 48.7986976723], [2.3343440159, 48.8083601372], [2.3409268308, 48.8152280926], [2.338857681, 48.8215060068], [2.3332206346, 48.8331864368], [2.3371383996, 48.8400643502], [2.3398088878, 48.8454317784], [2.34495978, 48.8530237937], [2.3469765104, 48.8617450319]]}, ''properties'': [{''length'': 11709}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.3469765104, 48.8617450319], [2.3296591496, 48.8723488407], [2.2952314476, 48.8741727596], [2.2384185963, 48.8922298016], [2.222986243, 48.8958867731], [2.1851757042, 48.9203475791], [2.1572200389, 48.9376952936], [2.1446722659, 48.9457406075], [2.0777265247, 48.9706435708], [2.0746499246, 48.9911562873]]}, ''properties'': [{''length'': 25954}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.0746499246, 48.9911562873], [2.059634534, 48.9868624121], [2.0486677679, 48.9746207526], [2.0276211498, 48.9703570759], [2.0057094441, 48.981416007], [1.9630264473, 49.0073550144], [1.9191705897, 49.0066734422], [1.9021289902, 49.0058161561], [1.8449525723, 48.9922404875], [1.809011059, 48.9830038728], [1.7838404357, 48.9793069192], [1.7474125099, 48.9842021275]]}, ''properties'': [{''length'': 26946}]}]}',2543,12,128.0
Sceaux,59206,RER,'{"type":"Point","coordinates":[2.297647677794033,48.78135672132315]}',Limay,43151,TRAIN,'{"type":"Point","coordinates":[1.7477861829061607,48.98417275530592]}',2591,11,'{"type":"LineString","coordinates":[[2.301581,48.797149],[2.301612,48.797131],[2.301808,48.79705],[2.301738,48.796972],[2.301723,48.796937],[2.301618,48.796698],[2.30154,48.796407],[2.301572,48.79627],[2.301632,48.796188],[2.301683,48.796149],[2.301858,48.796061],[2.30193,48.796028],[2.302016,48.795989],[2.301949,48.795909],[2.301527,48.795694],[2.301481,48.795672],[2.301303,48.795586],[2.300949,48.795416],[2.300861,48.795374],[2.300749,48.795327],[2.300605,48.795286],[2.300056,48.795144],[2.299842,48.795091],[2.299636,48.795037],[2.299455,48.794989],[2.298893,48.794712],[2.298806,48.794669],[2.298661,48.794618],[2.298563,48.794604],[2.298557,48.794638],[2.298522,48.794673],[2.29847,48.794688],[2.298407,48.794686],[2.298332,48.794653],[2.298272,48.794609],[2.298238,48.794587],[2.298221,48.79456],[2.298224,48.794519],[2.298245,48.794492],[2.29828,48.794471],[2.298218,48.794377],[2.298089,48.794253],[2.29745,48.793677],[2.297275,48.793569],[2.296613,48.793298],[2.296284,48.793153],[2.296141,48.793082],[2.296092,48.793059],[2.295952,48.79299],[2.295559,48.792795],[2.294805,48.792416],[2.29475,48.79239],[2.294642,48.79234],[2.294512,48.79226],[2.294461,48.792235],[2.293884,48.791945],[2.292926,48.791447],[2.292523,48.791237],[2.29218,48.790979],[2.292083,48.790676],[2.291995,48.790426],[2.291972,48.790295],[2.291983,48.7902],[2.292024,48.789997],[2.292113,48.789907],[2.292139,48.789882],[2.292325,48.789751],[2.292731,48.789496],[2.29296,48.789332],[2.293259,48.789114],[2.293333,48.788981],[2.293414,48.788852],[2.293417,48.788477],[2.293428,48.788177],[2.293418,48.78778],[2.293415,48.787691],[2.293415,48.787668],[2.29342,48.787345],[2.293423,48.787304],[2.293423,48.787265],[2.293411,48.787063],[2.293404,48.786833],[2.293405,48.786799],[2.293413,48.786499],[2.293413,48.786441],[2.293413,48.786281],[2.293451,48.785926],[2.293458,48.785661],[2.29346,48.78559],[2.293418,48.785416],[2.293418,48.785333],[2.293419,48.785084],[2.293419,48.784866],[2.293422,48.784711],[2.29344,48.784372],[2.293444,48.784211],[2.293455,48.784036],[2.29346,48.783961],[2.293469,48.783436],[2.293469,48.783307],[2.293471,48.783242],[2.293473,48.783167],[2.293475,48.78313],[2.293569,48.78311],[2.294148,48.782986],[2.294809,48.782934],[2.29538,48.782955],[2.295512,48.782718],[2.295613,48.782586],[2.295811,48.78236],[2.295931,48.782236],[2.296125,48.782071],[2.296283,48.781955],[2.296472,48.781814],[2.296338,48.781598],[2.296565,48.781545],[2.296875,48.781472],[2.297051,48.781349],[2.297037,48.781345],[2.297018,48.781329],[2.297011,48.78131],[2.297017,48.781291],[2.297023,48.781286],[2.297035,48.781275],[2.297052,48.78127],[2.297062,48.781267],[2.297092,48.781266],[2.297119,48.781274],[2.297138,48.781289],[2.297145,48.781309],[2.297139,48.781328],[2.297121,48.781343],[2.297156,48.78138],[2.297239,48.781432],[2.29723,48.781436],[2.297109,48.781486],[2.297063,48.78144],[2.297007,48.781464],[2.297032,48.781491],[2.296843,48.781584],[2.296719,48.781671],[2.296609,48.781747],[2.296625,48.781759],[2.29664,48.78177],[2.296756,48.781703],[2.296912,48.781624],[2.297082,48.781544],[2.297262,48.781468],[2.297289,48.781462],[2.297318,48.78145],[2.297437,48.781403],[2.297587,48.78135],[2.297633,48.781336]]}',950,5,'{"type":"LineString","coordinates":[[1.747777,48.984082],[1.747775,48.984065],[1.74751,48.984088],[1.747507,48.984071],[1.747716,48.984051],[1.747749,48.984048],[1.747564,48.983906],[1.747539,48.983918],[1.74767,48.984017],[1.74756,48.984027],[1.747544,48.983971],[1.747505,48.983838],[1.747188,48.983916],[1.746624,48.98404],[1.746527,48.984066],[1.746441,48.984091],[1.746363,48.984126],[1.746292,48.984164],[1.746237,48.984128],[1.746185,48.984084],[1.745791,48.983761],[1.744681,48.982925],[1.743593,48.983584],[1.742326,48.984336],[1.742285,48.984361],[1.742233,48.984392],[1.742214,48.984404],[1.742243,48.984425],[1.742384,48.984527],[1.742701,48.984754],[1.742965,48.984951],[1.743216,48.985141],[1.743429,48.985301],[1.743504,48.98535],[1.74362,48.985412],[1.743777,48.985469],[1.743923,48.985513],[1.744192,48.985593],[1.744378,48.985657],[1.744392,48.985659],[1.744412,48.985655],[1.744457,48.985638],[1.744511,48.985671],[1.744532,48.985678],[1.744561,48.985681],[1.744495,48.985735],[1.744424,48.985791],[1.744202,48.985945],[1.743703,48.986295]]}',B > A > J,114.0,20251114T141900,'{''type'': ''FeatureCollection'', ''features'': [{''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.2979282159, 48.7813079209], [2.3122783118, 48.7802643688], [2.3220087047, 48.7933369063], [2.3280932761, 48.7986976723], [2.3343440159, 48.8083601372], [2.3409268308, 48.8152280926], [2.338857681, 48.8215060068], [2.3332206346, 48.8331864368], [2.3371383996, 48.8400643502], [2.3398088878, 48.8454317784], [2.34495978, 48.8530237937], [2.3469765104, 48.8617450319]]}, ''properties'': [{''length'': 10922}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.3469765104, 48.8617450319], [2.3296591496, 48.8723488407], [2.2952314476, 48.8741727596], [2.2384185963, 48.8922298016], [2.222986243, 48.8958867731], [2.1851757042, 48.9203475791], [2.1572200389, 48.9376952936], [2.1446722659, 48.9457406075], [2.0777265247, 48.9706435708], [2.0746499246, 48.9911562873]]}, ''properties'': [{''length'': 25954}]}, {''type'': ''Feature'', ''geometry'': {''type'': ''LineString'', ''coordinates'': [[2.0746499246, 48.9911562873], [2.059634534, 48.9868624121], [2.0486677679, 48.9746207526], [2.0276211498, 48.9703570759], [2.0057094441, 48.981416007], [1.9630264473, 49.0073550144], [1.9191705897, 49.0066734422], [1.9021289902, 49.0058161561], [1.8449525723, 48.9922404875], [1.809011059, 48.9830038728], [1.7838404357, 48.9793069192], [1.7474125099, 48.9842021275]]}, ''properties'': [{''length'': 26946}]}]}',3541,16,130.0
